,Tweet,Scores
255,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
256,layan darurat israel temu dua wargayang jebak banjirdalam lift di buah gedung wilayah tel aviv selatan sem,-1.0
257,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
258,waw berita yg sangat penting,1.0
259,warga dki siap utk tuntut atau akibat banjir sementara ada warga bersih2 rumah dpt reje,-1.0
260,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
261,budiyono97 dwiyanadkm dia bilang rumah dia banjir tp gk alir keluar coba semua warga suruh tampung banjir arti,-1.0
262,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
263,anies baswedan gugat korban banjir jakarta ancam harus ganti rugi rp 1 triliun,-1.0
264,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
265,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
266,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
267,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
268,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
269,sobri80965387 ilctv1 karniilyas pea loh penting jiwasraya lah skala indonesia sedang tema yg anda sarank,1.0
270,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
271,nang endonesia ki seng pikir nek ra gawuk tempik mek nek ra yo selangkang berita ngene ki seng payu dol,1.0
272,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
273,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
274,enih senetron eang gagal orbit di stasiyen tipi tetangga critanye ada sorang warga korban banjir eang mau nuntut tanggung,-1.0
275,gin loh pak muin sebab banjir itu ada dua 1 karena ada aer 2 gabener gk becus tanggap anggota tugpp kait class,-1.0
276,4y4nkz banjir lbh besar gedung roboh angin puting beliung tp yg rda cium bau bakal ada yg turun,-1.0
277,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
278,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
279,video hujan saat tinjau korban banjir jokowi pakai jas hujan kresek rp10 ribu,-1.0
280,wajar ajah jkt banjir org tgupp ny lg jogeg chchotimah anakkolong airinnz 7intaputih yradianto ariess67,1.0
281,sebwah cakap bocil2 pasca ciliwung banjir ihih ada lele jumbo raksasa ge aku pernah liat noh sono gue dal,-1.0
282,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
283,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
284,makanya jaga bacot lo dennysiregar7 kemarin lo bilang kirim bu risma ke jkt soal banjir pasti beres noh jawab,-1.0
285,ini alas anies baswedan gugat karena banjir tim advokasi korban banjir dki jakarta laku,-1.0
286,kirim 5 mobil bantu barang untuk korban longsor dan banjir bandang di sukajaya bogor biar jalan yg jau,-1.0
287,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
288,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
289,share gugat class action korban banjir dki jakarta di tahun 2020 pemprov dki amp anies baswedan nilai lalai amp tidak,-1.0
290,sambang korban banjir bamsoet beri bantu dan makan sama,-1.0
291,geloraco yg lalu biar lalu jangan di ungkit2 lagi karena pilih dan ganti gubernur tak mungkin di l,-1.0
292,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
293,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
294,bupati lebak iti octavia jayabaya dengan heli langsung temu warga yang dampak banjir dan isolir karena akses b,1.0
295,davidwijaya82 judul pimpin nakal mati bawa arus banjir belum ke pentok trotoar,-1.0
296,dari data yang oleh banser tanggap bencana per tanggal 4 januari 2020 wilayah bekas dan bogor ada titik rendam,-1.0
297,dua piano pak fadlizon jadi korban banjir salah satu steinway yang sudah usia 100 tahun siapa steinway dan men,-1.0
298,kemarenkemaren mana yak koq baru ada statment bqiniakyu herman ekhh,1.0
299,karena selamat dan aman rakyat adalah bukti fungsi lembaga perintah untuk itu presiden jokowi turun la,-1.0
300,bekas kurang alat berat untuk kelola sampah sisa banjir,-1.0
301,muslim muin anggota tgupp bentuk wan zigzag betul singkat tangkap air rumah sy banjir tampung sementara a,-1.0
302,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
303,ngak ikut class action ke pemda dki aja sekali kami lagi surati sih belum gugat in,-1.0
304,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully netizen karena ridwan kamil adalah main,-1.0
305,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
306,diet suku suku paruh susah eh nak jaga makan benar tak susah kalau praktik dari sekarangkita pun tengah be,-1.0
307,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
308,gugat class action korban banjir dki jakarta di tahun 2020,-1.0
309,tito sebut mukim puncak bogor sebab banjir jabodetabek pak kalo bikin statement kordinasi dulu sama buzzerbuzzer m,1.0
310,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
311,pp muhammadiyah siaga ratus personil dalam rakor tangan banjir di gedung pusat dakwah muhammadiyah menteng raya,1.0
312,salur air kampung yg guna trashblock nyaring sampah untuk cegah sumbat salur dan banjir,-1.0
313,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
314,sudinhubutara pak jasa derek kendara yg rendam banjir masih ga saya udh telp ke sudinnya ga ada yg angkat m,1.0
315,ayooo kisanak kita berpratisipasi jadi rumah kita bagai perangkap air jebak air biar gak keluar rumah dan bi,-1.0
316,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
317,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
318,gin loh pak muin sebab banjir itu ada dua 1 karena ada aer 2 gabener gk becus tanggap anggota tugpp kait class,-1.0
319,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
320,data baru 67 orang tewas akibat banjir jabodetabek,-1.0
321,dprd provinsi jabar kunjung korban bencana banjir perum pondokgede permai bekas,-1.0
322,mendagri tito cek posko ganti dokumen duduk warga korban banjir,-1.0
323,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
324,pemprov dki gugat karena banjir senator jakarta saya ketawa baca,-1.0
325,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
326,yang jebak banjir di tol japek kemarin mana suara proyek kereta cepat jakartabandung jadi alesannya,1.0
327,siang malam buzzerp dan curut2nya sibuk nyalahin aniesbaswedan karena banjir yang janji jadi presiden bisa atas b,1.0
328,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
329,bersih lumpur pasca banjir di jl halim cawang oleh sdbm jakarta timur,1.0
330,kemenhub ungkap proyek kereta cepat china jadi picu banjir tol jakartacikampek buat cebong salah anies jauh,-1.0
331,widarto72094379 aagym intensitas hujan ngak sampe separoh halim dan ngak sampai 14 lama di halim saja ring,-1.0
332,sudah paham fungsi hutan bumi mampus kau banjir hutan kau gundul sampah kau buang sembarang memang kau tak,-1.0
333,ngak ikut class action ke pemda dki aja sekali kami lagi surati sih belum gugat in,-1.0
334,tim advokasi korban banjir dki jakarta kata tidak operasi sistem ingat dini banjir akan jadi poin gug,-1.0
335,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
336,ternyaya jadi presiden itu lebih mudah sebab jadi banjir daripada atas jadi banjir,1.0
337,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
338,wisnukunt gue mau dapetin tiket krn gue mau refreshing dari banjir kmrn cape gila cuy ngeruk lumpur nyuci ba,-1.0
339,di hidup ini tak ada yg abadi dinamis berubah2 impermanence seringkali kita perlu tampar nyata dulu agar be,-1.0
340,sadar ini main setan knp kalian tdk sekali gugat presiden krn dia sebab bangun ugal2an atau knp kal,-1.0
341,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
342,tito sebut mukim puncak bogor sebab banjir jabodetabek pak kalo bikin statement kordinasi dulu sama buzzerbuzzer m,1.0
343,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
344,ijazah rusak saat banjir atau sertifikat rumah jangan sedih arsip nasional republik indonesia anri beri,-1.0
345,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
346,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
347,namasayasakti halo saya bencana bot untuk lapor banjir di sekitar sila balas dengan,-1.0
348,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
349,enam hari telah banjir anggota dprd dki jakarta datang salah satu daerah dampak di lurah seman kalideres,-1.0
350,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
351,kirim 5 mobil bantu barang untuk korban longsor dan banjir bandang di sukajaya bogor biar jalan yg jau,-1.0
352,kirim 5 mobil bantu barang untuk korban longsor dan banjir bandang di sukajaya bogor biar jalan yg jau,-1.0
353,sama mas ifan sempat papar scr lebih detail apa yang jadi dengan banjir jakarta kemarin kepada pak djali,1.0
354,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
355,dulu lbh jakarta kritis hadap jokowi lbh jakarta jadi tanggung jawab aksi cor kaki yg tinggal dunia saat demo ganja,-1.0
356,pasca koordinasi rutin kendali operasi darurat banjir longsor di jakarta jabar banten di menteng raya 62 jakart,-1.0
357,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
358,bangun2 ada kasus jakarta banjir tidur besok ada isu perang dunia tiga abis itu bakar di australia dajjal2 je,-1.0
359,luar biasa pak basuki menteri puprbasuki hadimuljonotelah terjun 285 pegawai ke 180 titik banjir selam,-1.0
360,jalin silaturahmi ko5 ariekei2171 indr1wh13n4 untukmu25 andhihatta masgr prof3song rennyd2019 sakuralover2 r,1.0
361,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
362,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
363,giat cek dan kontrol debit air sungai di camat halong waspada bencana banjir senin malam 06012020,-1.0
364,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
365,igjinyoung94 gabakal ksih tu mentab oppa tanpa banjir bandang dr akuu,-1.0
366,cara citra aniesbaswedan ini sdh terlalu kasar amp norak dia pilih sbg gubernur bukan untuk jadi tukang sampah justr,-1.0
367,salur air kampung yg guna trashblock nyaring sampah untuk cegah sumbat salur dan banjir,-1.0
368,waktu di ilc saya tidak akan jawab kata dengan perkataantapi saya akan jawab tanya sebut dengan kerja,-1.0
369,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
370,banjir jakarta hari ini presiden jokowi selamat warga nomor satu,1.0
371,analisis lebih dalam banjir jakarta utas ini buat untuk jabar analisis cara lebih dalam kait banjir j,1.0
372,salah satu desa yg lewat rawan pks bogor saat tuju lokasi isolir dampak banjir bandang di kp sarongge desa cisarua,-1.0
373,poskokemuning halo saya bencana bot untuk lapor banjir di sekitar sila balas dengan,-1.0
374,yaallah ini semarang deres bgt hujan moga ga banjir kaya jakarta yaallah,1.0
375,era ahok lebih parah ya apalagi era jokowi gubernur korban tewas banyak padahal curah hujan lebih kecil,-1.0
376,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
377,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
378,makanya jaga bacot lo dennysiregar7 kemarin lo bilang kirim bu risma ke jkt soal banjir pasti beres noh jawab,-1.0
379,tangan dulu apa sebab banjir itu jangan salah yg lain misal kalo udh d tutup itu tempat maksiat dan penyeb,-1.0
380,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
381,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
382,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
383,ibu2 muslimat ini sungguh luar biasa militansi tuk manusia tak perlu ragu kawal banser kab lebak ibu2 ppmuslim,-1.0
384,aagym tidak semua laki laki salah pada contoh aku mau komentar tapi mengapa kau masih ragu meng,-1.0
385,kirim 5 mobil bantu barang untuk korban longsor dan banjir bandang di sukajaya bogor biar jalan yg jau,-1.0
386,di hidup ini tak ada yg abadi dinamis berubah2 impermanence seringkali kita perlu tampar nyata dulu agar be,-1.0
387,yang jebak banjir di tol japek kemarin mana suara proyek kereta cepat jakartabandung jadi alesannya,1.0
388,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
389,dulu lbh jakarta kritis hadap jokowi lbh jakarta jadi tanggung jawab aksi cor kaki yg tinggal dunia saat demo ganja,-1.0
390,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
391,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
392,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
393,kepala dinas di panggil polisi urus bisa jadi pidana soal banjir karena ada lalai dan akibat keru,-1.0
394,jokowi banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak rib,-1.0
395,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
396,jokowi saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang,1.0
397,siang malam buzzerp dan curut2nya sibuk nyalahin aniesbaswedan karena banjir yang janji jadi presiden bisa atas b,1.0
398,siang malam buzzerp dan curut2nya sibuk nyalahin aniesbaswedan karena banjir yang janji jadi presiden bisa atas b,1.0
399,electrizen hari ini pln baru saja unjung adikadik di sd harap jaya cengkareng sekolah mereka ikut dam,1.0
400,sudah paham fungsi hutan bumi mampus kau banjir hutan kau gundul sampah kau buang sembarang memang kau tak,-1.0
401,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
402,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
403,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
404,rezim gak mutu infrastruktur program andal pun gak mutu tuju rezim ini rezim gak mutu proyek kereta cepat indo,-1.0
405,sudah ada jln tol jakarta cikampek pakai segala buat tol japek elevated sudah ada kereta jurus jakarta bandung,1.0
406,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
407,lumayaaaaaanditanggepin sama 0000000000002 guna twitter,1.0
408,enih senetron eang gagal orbit di stasiyen tipi tetangga critanye ada sorang warga korban banjir eang mau nuntut tanggung,-1.0
409,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
410,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
411,pemprov dki jakarta antisipasi gugat class action masyarakat yang jadi korban banjir ayo kita d,-1.0
412,saya suka kalimat akhir presiden ku,1.0
413,dari wag rt rw soal pa anis klw ke kemangbangka datang nya hanya ke mesjid mesjid gak banjir oh gitu,-1.0
414,vivacoid banjir itu bencana tiap tahun jangan salah sepenuh dengan gubernur,-1.0
415,1716 banjir di benjeng gresik jatim mulai dari kantor camat sudah tinggi via rezkypratama,1.0
416,apakah lbh berani aku sih pesimis,-1.0
417,dulu lbh jakarta kritis hadap jokowi lbh jakarta jadi tanggung jawab aksi cor kaki yg tinggal dunia saat demo ganja,-1.0
418,ajisawandala halo saya bencana bot untuk lapor banjir di sekitar sila balas dengan,-1.0
419,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
420,amiyatulalyh halo saya bencana bot untuk lapor banjir di sekitar sila balas dengan,-1.0
421,ini jg sangat informatif sekali,1.0
422,jrkw19 kram air bocor jg bisa jd sebab banjir lho,-1.0
423,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
424,ijazah rusak saat banjir atau sertifikat rumah jangan sedih arsip nasional republik indonesia anri beri,-1.0
425,parmusi obat warga kalideres yang kena banjir,-1.0
426,share gugat class action korban banjir dki jakarta di tahun 2020 pemprov dki amp anies baswedan nilai lalai amp tidak,-1.0
427,untuk para kadrun yang bilang jokowi tidak unjung banjir lihat ini yaa ini bukan citra k,-1.0
428,kirim 5 mobil bantu barang untuk korban longsor dan banjir bandang di sukajaya bogor biar jalan yg jau,-1.0
429,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
430,salur air kampung yg guna trashblock nyaring sampah untuk cegah sumbat salur dan banjir,-1.0
431,presiden jokowi perintah gub banten tertib praktek tambang ilegal yg nilai jadi sebab musibah banjir,1.0
432,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
433,makanya jaga bacot lo dennysiregar7 kemarin lo bilang kirim bu risma ke jkt soal banjir pasti beres noh jawab,-1.0
434,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
435,dulu lbh jakarta kritis hadap jokowi lbh jakarta jadi tanggung jawab aksi cor kaki yg tinggal dunia saat demo ganja,-1.0
436,luar biasa pak basuki menteri puprbasuki hadimuljonotelah terjun 285 pegawai ke 180 titik banjir selam,-1.0
437,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
438,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
439,atas banjir dedi mulyadi usul tata ruang dki jabar dan banten satu,1.0
440,ketika banjir tidak sedikit kendara yang jebak di dalam mobil perlu tahu bahwa ada beberapa tips untuk pengendar,-1.0
441,presiden joko widodo unjung langsung lokasi banjir bandang dan longsor di sukajaya bogor datang juga untu,1.0
442,ini alas anies baswedan gugat karena banjir tim advokasi korban banjir dki jakarta laku,-1.0
443,halo sobat muda pada tanggal 6 januari 2020 universitas pertamina lalu giat salur bantu,1.0
444,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully netizen karena ridwan kamil adalah main,-1.0
445,selain salur bantu beri juga suluh oleh dosen program studi prodi ilmu komunikasi dr farah m,1.0
446,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
447,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
448,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
449,kantayu sampah hilir banjir hilir macet hilir polusi hilir longsor hilir,-1.0
450,ember bocorjd mikir ni orang salah minum obat x,-1.0
451,jauh jauh kata sekolah di new zealand tapi no hpnya no indonesia tapi ilmu batas manfaatin musibah untu,-1.0
452,big respect buat ibu iti octavia jayabaya bupati lebak lebak yg jauh dari hiruk pikuk berita siapa yg salah hadap banji,-1.0
453,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
454,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
455,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
456,ini akibat bala hutan laburaku1 potretlabura,-1.0
457,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
458,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
459,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
460,lagi2 sampah yang tutup gorong2 sampah sumbat alir air sehingga naik ke muka masih yakin gorong2 juga mau d,-1.0
461,tito sebut mukim puncak bogor sebab banjir jabodetabek,1.0
462,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
463,guntur romli edan anies baswedan sebar hoax kemang tidak banjir gubernur dki jakarta anies b,-1.0
464,gileee tangkap aer ujan anggota tugpp yg di gaji besar cuma gin papar ide kemampuanya pantesan gabener gak ada solus,-1.0
465,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
466,arti petisi nya harus ganti dong pak turunkancopot siapa,-1.0
467,1 minggu di 2020 banjir jabodetabek bakar hutan australia natuna world war 3 reynhard sinaga wew,-1.0
468,ngeliat teel sambil dengerin beautiful light hhuhuhuhuhu banjirrrrrr,-1.0
469,nenek 71 th tinggal dlm rumah sendiri di green ville blok bn pas banjir kemaren viralkan biar sampai ke mendagri pak,-1.0
470,dulu lbh jakarta kritis hadap jokowi lbh jakarta jadi tanggung jawab aksi cor kaki yg tinggal dunia saat demo ganja,-1.0
471,biaibiai131 halo saya bencana bot untuk lapor banjir di sekitar sila balas dengan,-1.0
472,beneran kayak parasite kalau dipikirpikir jakarta banjir dan timpang yang nyata,-1.0
473,share gugat class action korban banjir dki jakarta di tahun 2020 pemprov dki amp anies baswedan nilai lalai amp tidak,-1.0
474,wni dr amerika pun turut empat thd korban banjir jakarta serta kecam kerja gabener wanaibon yg buruk menghamburka,-1.0
475,yg mau sumbangsi aqua monggo ingat bukan sumbangsi untuk korban banjir bandang ya biar ga ada monyet lg yg nyinyir,-1.0
476,timpang memang nyata dan sudah jadi sejak lama saya miris dan tepukul baca berita ini tapi apa daya i,-1.0
477,kritik anis di bilang gak mup on ato bela nista agama ndasmu lah aq bukan warga dki cuk bagi jkw menangwowo jadi,-1.0
478,siang malam buzzerp dan curut2nya sibuk nyalahin aniesbaswedan karena banjir yang janji jadi presiden bisa atas b,1.0
479,ab bekyun ini lg ospek trus kasi muhasabah diri tapi bosen krna dah sering dia mlh kaget liat temen nya pada banj,1.0
480,siang malam buzzerp dan curut2nya sibuk nyalahin aniesbaswedan karena banjir yang janji jadi presiden bisa atas b,1.0
481,warganet harap anies baswedan tanggung jawab hadap korban banjir yang jadi di jakarta tagar,-1.0
482,ciluukkbaa apresiasi bijak aniesbaswedan tangan banjir pakar hidrodinamika gubernur luar biasa please jangan,-1.0
483,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
484,banjir jakarta bakar hutan di australia mungkin ww iii masalah pulau natuna dan laut cina selatan ria ir,-1.0
485,turun gengsi pak aniesbaswedan nggak usah malu kemang memang banjir kenapa wan anies tutuptutupi,-1.0
486,kasus jiwasraya mereka coba salah sby kasus banjir jabodetabek3 provinsi mereka salah dan bully anies kasus,-1.0
487,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
488,januari 2020 negeri ini sedang tidak baikbaik saja mulai dari banjir jakarta polemik indoch,-1.0
489,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
490,bila lmbaga hukum independen udah gak netral namun lbih brkeperpihakan pd kkuatan politik trtentumaka hukum akan h,-1.0
491,cerita balik bencana banjir ada yg kerja tanpa pamrih ada jabat yg cuma cari muka kronologis cerita ada di bawah,-1.0
492,kantayu sampah hilir banjir hilir macet hilir polusi hilir longsor hilir lengser,-1.0
493,ums kirim rawan bantu korban banjir di jabodetabek wilayah jabodetabek dan sekitar landa bencana banjir awal tahu,-1.0
494,di hidup ini tak ada yg abadi dinamis berubah2 impermanence seringkali kita perlu tampar nyata dulu agar be,-1.0
495,talk show rpk fm 9630 netizen united on air tolong pertama pasca banjir selasa 7 januari 2020 jam 190,1.0
496,marquezradja wr4ag226 bego luar biasa tanah kalau sudah jenuh air mau tangkap pakai apa ya banjir tet,-1.0
497,waktu bencana gempa lombok kadrun rame2 salah pimpin dan paksa segera bayar ganti rugi skrng mereka kata banjir,-1.0
498,orang pinter banjir ini krn normalisasi kita hambat orang bodoh maaf bp ini smua krn air dr selatan tdk kendali,-1.0
499,assalamualaikum teman2 twitter please do your magic jadi aku punya teman yang tinggal di lebak banten dia cerita ada,-1.0
500,ini surat dari tim advokasi banjir mohon untuk sebar kpd yg kena musibah barangkali ingin minta ganti rugi,-1.0
501,lagi2 sampah yang tutup gorong2 sampah sumbat alir air sehingga naik ke muka masih yakin gorong2 juga mau d,-1.0
502,daripada jakarta bandung tampak lebih seram jika sangkut tentang banjir bahkan yang kecil sekalipun apabila banjir,-1.0
503,orang bohong itu belum tentu bodoh minimal dia pintar bicara,-1.0
504,kala banjir timpa jabodetabek dan udah jelas gabener gak becus dan gak bisa kerja ada loh yg muji2 anies ehhh ternyat,-1.0
505,ab bekyun ini lg ospek trus kasi muhasabah diri tapi bosen krna dah sering dia mlh kaget liat temen nya pada banj,1.0
506,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
507,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
508,ayooo kisanak kita berpratisipasi jadi rumah kita bagai perangkap air jebak air biar gak keluar rumah dan bi,-1.0
509,banjir bandang landa jumlah desa di lebak banten di awal tahun 19 sekolah dan 1410 rumah rusak ribu warga ungsi,-1.0
510,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
511,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
512,sadar ini main setan knp kalian tdk sekali gugat presiden krn dia sebab bangun ugal2an atau knp kal,-1.0
513,korban tewas akibat banjir banyak di jabar kok ridwan kamil nggak dibully,-1.0
514,salur air kampung yg guna trashblock nyaring sampah untuk cegah sumbat salur dan banjir,-1.0
515,musim hujan bpbd imbau masyarakat untuk waspada bencana banjir dan tanahlongsor,-1.0
516,aagym suruh tabah saat kena banjir jaman dulu langaung melaknant,-1.0
517,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti pe,1.0
